Sat	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	
3/9/2021	-	-	-	-	-	-	-	70	75	70	59,2	54,14	40,83	54,72	57,24	58,65	57,21	62,6	86,2	82,48	66,89	65,44	57,57	53,19	
3/8/2021	44,67	41,46	44,52	40,55	41,81	47,92	65	85	95	79,99	72,75	50	60	51,52	58,21	60	56	57,59	122,67	110,81	82,82	55,72	54,35	54,04	
3/7/2021	-	-	-	42,9	42,5	-	40,49	37,35	-	36,37	32,25	-	36,44	31	-	-	-	-	-	-	52	57	56,12	47,4	
3/6/2021	46,35	46,07	44,4	41,64	40,78	41,9	42,6	47,48	50	59,99	44	37,45	35,54	38,44	36,96	39,21	41,23	40,96	53,11	49,01	52,47	58,39	49,91	46,06	
3/5/2021	-	48,7	47,7	44,4	40,79	45,83	55,17	-	-	-	55,7	53,3	51,75	50,25	48,71	42,62	58,36	61,01	95	62,09	56,36	50,98	46,56	44,26	
3/4/2021	-	-	-	46	47,19	48,96	-	65	63,2	-	-	54,96	55,16	55,31	54,4	54,63	57,9	71,49	65	66,04	55	51,9	51,7	50	
3/3/2021	52,52	46,98	44,96	45,84	47,51	48,56	48,83	76,79	66,06	58,32	50,7	44,59	44,39	43,47	46	45,72	48,65	57	72,66	71,71	54,78	53,42	51,01	49	
3/2/2021	46	46,86	47	41,84	41,05	44,85	55,24	64,22	68,8	56,55	52	48,16	43,4	47,9	49,34	45,54	52,2	68,88	87,84	79,98	52,66	53,73	56,64	49,4	
3/1/2021	-	-	41,68	41,72	41,29	46,23	-	-	-	-	-	-	-	39,21	37,87	39,98	46,56	60,52	62,65	62,45	53,83	51,48	48,43	41,77	
2/28/2021	50,88	45,84	43,29	40,16	13,29	22,56	20,18	6,1	13,15	36	35,12	30,01	26	24,5	22,15	30,6	35,43	47,75	59,65	57,83	53,85	49	-	-	
2/27/2021	48,47	35,21	31,03	29,35	40	34,07	40,05	42	53,68	54,31	-	-	27,49	33,59	28	29,46	20,02	-	32,1	28,14	38,01	40,6	40,2	42,82	
2/26/2021	39,01	38,05	37,96	-	-	-	-	-	-	48,5	-	47,27	40,42	41,72	43,99	48,69	50,58	56,34	127,95	109,64	57,02	52,62	47,6	44,83	
2/25/2021	39,01	38,05	37,96	-	-	-	-	-	-	48,5	-	47,27	40,42	41,72	43,99	48,69	50,58	56,34	127,95	109,64	57,02	52,62	47,6	44,83	
2/24/2021	42	27	24,35	28,66	38,88	48	50,68	49,51	53,55	50,19	48,06	45,97	41	34,92	46,67	48,15	46,48	49,3	55,49	56,39	47,81	43,59	-	38,6	
2/23/2021	-	38,2	38,58	35,88	36,97	37,29	-	-	62,64	53	43,89	41,69	38,98	39,13	35,88	37,45	50,57	64	62	58,71	48,19	59,9	44,41	30	
2/22/2021	37,47	36,6	34,9	36	36,35	38,81	48,4	55,98	58,62	57,35	53,77	48,11	47,6	47,27	44,9	48,92	50,93	53,59	56,2	54,68	49,32	42,72	46,48	42,26	
2/21/2021	-	24,73	26,41	21,16	19,6	22,02	31,3	24,4	29,71	32,03	29,97	33,11	34,25	34,5	26,25	35,87	42,83	51,98	57,73	59,3	55,15	41,4	46,78	42,15	
2/20/2021	-	-	-	-	-	-	-	-	-	46,17	44,1	42	37,69	38,17	36,25	39,89	42,99	45,56	46,8	44,78	36,11	35,82	33,27	32,1	
2/19/2021	-	-	-	-	-	-	-	-	-	62,24	-	-	59,34	53,05	50,34	54,26	54,45	52,99	53,92	53,89	51,77	47,07	47,16	43,5	
2/18/2021	40,62	38,74	36,87	38,9	42,64	37,15	52,23	70,09	72,01	63,93	56,42	58,01	56	46,22	49,11	51,34	56,59	57,45	64,82	60,19	51,59	47,99	43,79	39,98	
2/17/2021	40,22	-	36,5	35,5	35,5	-	-	-	70	73,87	-	73	60,61	60,46	59,3	56,34	52,24	74,24	70,2	55,24	54,76	-	49,47	43,05	
2/16/2021	49,99	44,4	43,52	42,66	43	44,53	51,91	67,69	85	80	69,77	63,47	60,42	63,4	59	60	65	-	100,98	79,29	74,92	66,35	60	-	
2/15/2021	1,36	0,25	-4,26	-0,14	15,17	26,71	38,95	67	65,21	69,83	51,11	53,17	42,42	46,19	59,57	62,94	59,99	75,9	85,87	72,31	66,55	58,29	57,94	54,3	
2/14/2021	51,13	47,29	45,34	50,83	26,12	32,7	41,43	47,59	48,98	53,7	49,09	47,79	45,68	48,1	47,89	48,47	45,52	50,29	64,74	49,56	53,44	46,59	45,93	41,4	
2/13/2021	45,98	46,83	47,02	46,97	46,5	47,07	47,95	52	61	64,98	65	62,01	59,52	58,84	51,95	49,99	56,22	66,37	72,57	69,45	69,16	60,39	48,62	48,82	
2/12/2021	61,79	27,88	7,34	10	44,33	50,2	65,5	-	-	87,96	-	74,26	68,22	66,67	66,87	54,91	62,07	72,4	80,96	75,79	64,77	58,72	54,94	49,57	
2/11/2021	39	2	-	-	-	-	-	-	120	104,76	82,08	75,54	74,76	72,98	70,62	69,56	60,78	66,21	86,67	70,6	71,16	57,29	64,05	24,95	
2/10/2021	57	51,64	49,18	48,55	47,57	52,98	63,33	81,54	95,25	106,66	100	92,26	81,01	83,15	82,72	78,59	77,26	68,38	81,56	78,54	56,86	-	65,99	18	
2/9/2021	48,5	46,97	6,51	-0,19	23,48	23,08	59,01	56,18	81,54	81,44	73,58	74,83	61,66	54,66	52,67	60,31	53,6	70,63	70,85	70,21	66,15	61,02	55,1	50,63	
2/8/2021	-2,41	-1,34	-	-	2,67	15,61	48,46	56,37	59,71	58,4	68,69	52	-	59,47	61,14	71,5	68,35	65,25	64	64,13	59,31	61,35	54,99	46,88	
2/7/2021	1,94	1,9	1	0,85	2,5	-	-	0,44	3,01	31,35	37,42	40,47	38	24,2	25	21,95	32,74	39,47	42,2	39,33	37,75	30,36	36,27	26,5	
2/6/2021	-	-	39,81	-	36,1	39,99	35,99	-	-	37,92	42,33	40,79	41,75	38,5	38,06	38,27	42,14	46,42	41,6	40,42	35,15	-	24,71	-	
2/5/2021	45,54	42,55	40,23	39,54	39,23	41,63	48,54	56,81	59,62	59	58,63	55,67	54,73	52,21	50,22	48,92	-	54,63	55,02	54,64	51,04	48,46	51,81	48,24	
2/4/2021	36,1	33,74	33,5	33,3	36,33	38	-	-	-	-	55,33	43,06	43,12	43,04	49,43	52,8	57,45	69,18	55,37	66,19	61,97	49,84	47,61	43,13	
2/3/2021	32,97	-	-	29,88	31,92	-	-	-	-	57,09	53	58	58	54,89	55,22	51	50	52,86	54,26	57	46,11	39,23	38,8	-	
2/2/2021	43,56	42,15	41,35	41,36	43,1	46,36	58,3	63,64	61,19	70,24	68,49	66,17	58,61	57,16	57,73	57,08	56,28	59,89	57,64	57,96	50,3	47,18	46,3	41,35	
2/1/2021	41,96	20,98	4	12	4	-	-	-	70,48	100	67,17	59	61,3	62	62,23	62,09	63,27	65	82	64,03	59,07	55,36	51,58	48,25	
1/31/2021	43,03	-	6,76	10,66	9,16	19,55	10,24	39,71	44,04	45,85	51,25	51,04	47,77	45,54	41,58	43,74	49,89	59,99	49,12	55	52,54	41,14	39,8	42,2	
1/30/2021	41,05	35,86	37,71	34,96	34,96	36,15	35,02	44,9	47,8	57,63	-	-	53	52,66	51,02	45,4	51,25	56,71	60,05	59,82	56,52	45,35	42,59	39,92	
1/29/2021	42,86	39,21	38,5	36,97	38,74	41,33	43,79	62,1	63,93	57,94	56,13	55,02	55,34	52,36	54,79	51,94	49,54	54,64	58,39	53,35	51,59	47,56	48,58	39,57	
1/28/2021	46,97	44,52	42,37	40,91	41,66	43,29	56	58,31	-	64,87	62	57,1	56	51,77	60	56,98	87,86	105	67,81	65,43	55,66	52,77	51,64	46,34	
1/27/2021	9,63	30,26	15	12,11	28,71	44,87	57,51	-	61,2	62,82	60,25	60,22	64,24	65,63	65,08	65,2	59,64	67,98	79,87	55,6	64,03	66,46	64,43	56,86	
1/26/2021	46,8	-	32,85	36,66	35,53	25	63,7	67,7	70,28	73,15	71,66	-	-	75	69,77	65,56	61,16	67,17	68,62	66,94	62,64	52,56	47,58	47,32	
1/25/2021	25,79	41,99	9,12	9,74	15,7	54	40,64	45,97	63,21	60,37	34,05	54,93	56,39	65,2	62,53	62,26	65,1	73,26	71,75	69,58	59,19	53,64	52,69	47,49	
1/24/2021	30,55	39,36	15,02	4,41	8,54	11,35	16,69	20,25	45,28	51,46	52,99	55,53	54,32	48,84	47,28	48,37	54,8	63,21	66,04	62,51	60,85	56,7	55,05	48,72	
1/23/2021	45,74	43,5	44,29	41,64	37,31	37,97	41,62	44,57	45,98	45,26	48,69	49,65	47,97	48,29	45,23	47,84	53,35	62,11	62,45	42,39	53,52	49,98	46,86	43,63	
1/22/2021	26,49	27,47	31,71	31,4	-	29,38	45,3	57,17	61,12	71,98	64,18	62,74	65,08	59,77	-	56,38	59,57	64,54	62,51	61,48	50,94	57,53	49,47	47,98	
1/21/2021	-	-	-	33,12	30,36	37,6	44,71	55,1	68	63,2	63,5	60,39	62	-	66	65,26	68,56	75	69	-	62,73	50,58	45,78	37,6	
1/20/2021	100	68	48	45,31	44,86	69,96	62,25	87,39	114	87,14	80	68	60,7	58,7	-	-	61,97	77,33	75,81	-	66,95	54,31	60	54,67	
1/19/2021	-	54,09	-	49	50	62	70,28	124,49	90,16	93	79,5	79,09	74,72	71,33	66,5	67,53	65,99	79,64	72,09	69,51	59,57	54,08	50	-	
1/18/2021	50	46,45	50,99	49,13	49,53	50,4	64,82	-	-	92,5	80,84	70	72,71	79,12	75,28	-	-	-	-	85,32	85	73	69,56	-	
1/17/2021	52,26	46,34	45,73	43,93	41,75	38,18	43,42	47,81	49,31	-	56,5	59,77	57	-	52	-	66	-	70,89	71,5	67,02	62,72	60,02	51,9	
1/16/2021	53,78	55,68	52,24	53,08	50,61	50,77	48,5	51,8	58,77	63	-	63,92	59,22	54,25	53	54,01	59,55	64,05	70,43	63,83	50,74	50,2	49,2	49,63	
1/15/2021	48,89	48	47,5	44	47	47,91	57,79	-	86,31	76,92	75,85	73,39	80,15	73,73	75,9	71,83	78,85	88,09	90,36	89,26	73,91	66,29	62,41	52,23	
1/14/2021	34,36	35,85	35,62	33,3	35,53	39,15	50,97	69,91	72,06	66,4	71,59	62,43	62,46	62,93	59,34	63,71	64,91	84,6	67,19	63,28	66,75	56,29	52,19	46,1	
1/13/2021	43,5	40,9	-	40	41	46	54,49	70	130,5	-	-	72,74	71,94	65,57	53,05	60,22	53,75	77,41	82,84	85	69,38	62,56	55,76	32,23	
1/12/2021	34,87	33,59	28,8	29,05	28,27	38,59	50,35	56,48	-	71,93	73	71,98	72,35	71,06	64,99	64,51	66,09	68,31	64,81	62,6	57,35	53,88	48,69	43,31	
1/11/2021	-	-	5,39	3,38	23	-	63,87	69,16	75,82	71,21	65,17	69,4	70,55	65,56	66,98	-	60,5	67,71	63	58,72	51,43	41,86	43	35,75	
1/10/2021	53,22	53,45	51,87	47,78	48,84	46,67	48,01	50,12	53	-	-	50,38	52,92	62,98	52,2	51,19	52,97	60,21	60,01	55,48	53,67	56,36	57,45	45,22	
1/9/2021	46,79	37,09	25,06	10,64	11,9	37,34	53,58	57,01	59,87	66,33	65,38	65,15	63,99	60,98	58,32	59,97	62,59	71,37	68,08	67,89	62,49	60,82	58,56	51,52	
1/8/2021	49,45	47,81	48,07	44,74	45,28	48,79	60,84	55,81	69,6	87,78	87,09	71,58	75	75,53	74,4	74,8	70,1	77,93	67,63	65,67	63,44	63,3	44,89	47,25	
1/7/2021	56,9	49,6	47,45	46,09	45,83	49,5	58,13	28,05	-	36,67	65,69	61,17	51,75	73,87	75,74	63,92	66,07	70	70	58	-	60,1	57,2	53,6	
1/6/2021	14,84	18,81	5,22	18,73	27,21	38,99	51,84	64,06	52,32	52,96	-	67,98	61,98	58,96	61,34	65,15	68,43	69,67	65,18	63,57	64,77	59,66	42,45	23,53	
1/5/2021	43,89	45,09	43	41,49	40,77	47	-	-	-	64,46	64,05	64,96	67,44	63,47	62,16	57,01	54,3	57,02	64,24	67	62	54	60	51,08	
1/4/2021	40,22	35	27,37	10,59	35,9	34,31	52,54	58,77	59,51	63,68	67,3	67,22	65,16	58,89	60,14	58,12	62,29	63,89	57,51	64,99	53,08	47,13	48,15	45,78	
1/3/2021	38,06	34,96	25,46	24,9	7,47	14,46	15,77	21,6	37,5	39,73	37,62	38,86	42,18	38,02	41,65	45,06	43,65	53,7	56,31	59,62	51,08	45,58	46,48	47,09	
1/2/2021	-	-	0,01	-	-	-	-	13,89	26,1	5,88	38,7	46,4	14,57	39,1	25,25	40	52,29	49,56	47,26	48,87	50,35	44,87	53,05	24,44	
1/1/2021	50,4	45,72	38,15	42	36,05	40,01	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35	-	-	
12/31/2020	37	25,64	21,44	21	27	32	25,61	37,71	45,47	46,54	37,61	36,77	44,1	40,67	46,9	46,51	57,62	59,12	58,71	56,54	46,06	52,01	44,05	45,25	
12/30/2020	36,76	33,87	30,48	30,24	30,07	31	39,87	47,12	49,27	54,57	50	47,68	51,52	45,09	49,71	49,39	44,6	63,92	50,11	65,16	63,46	50,25	-	30,1	
12/29/2020	41,12	41,68	35,23	21,28	24,23	33,92	44,86	50,61	44,26	40,26	51,29	47,57	47,35	51,97	53,77	56,29	62,28	63,34	66,21	59,17	51,57	44,82	50,51	41,03	
12/28/2020	15,45	25,13	23,05	13,09	12,66	24,3	40,15	47,01	52,99	52,66	51,84	52,21	54,11	55,12	56,7	57,2	65,72	51,96	56,1	55,46	49,77	47,87	47,2	43,6	
12/27/2020	18,1	4,45	8,23	6,03	3	5,74	6,81	14,35	20,05	30,14	29,25	29,91	31,6	29,17	31,21	32,58	35,66	40,5	41,81	41,15	39,4	27,69	26,05	17,87	
12/26/2020	38,83	33,47	29,24	23,23	21,65	20,71	21,19	22,38	27	39,24	35,3	35,25	33,64	33,46	31,39	37,41	45,33	47,79	46,45	48,08	44,41	35,95	23,38	20,16	
12/25/2020	28,07	22,58	14,82	10,48	7,44	13,79	11,47	15,61	21,62	31,93	35,86	41,38	43,42	40,32	41,14	38,82	40,46	43,55	44,04	47,41	46,26	46,47	47,73	42,96	
12/24/2020	21,56	21,73	17,14	-	-	-	-	-	-	46,72	46,65	44,3	43,95	45,22	46,71	49,13	48,97	50,2	50,54	47,45	43,59	39,34	36,65	33,43	
12/23/2020	-	-	-	35	35,25	37,06	50,86	57,47	63	57,54	55,21	55,04	54,34	53,55	50,24	47,44	48,78	49,7	45,12	43,03	33,7	36,33	33,37	-	
12/22/2020	37	33,51	-	-	-	50	50	-	62	58	-	51,38	49,99	48,62	55,21	73,66	100,43	117,4	62,99	50,03	63	80,51	-	-	
12/21/2020	37,65	25,56	33,65	33,2	28	37,96	46,8	56,07	98,31	127,04	113,14	114,35	171,78	151,96	131,88	112,26	129,28	122,55	53,88	-	-	-	-	47,26	
12/20/2020	49,26	43,34	42	36,63	35,3	29,91	45,32	50	29,16	-	51,58	54	-	54	50,55	52,4	53,1	51,82	52,3	52,28	48,54	45,36	40,25	37,78	
12/19/2020	55	57,37	55	-	-	46	54,76	53,64	57	70	75,99	80,11	81,67	-	72	59,94	44	-	62,56	60,65	90	53,25	55,05	55,37	
12/18/2020	-	-	44,2	75,75	75	75	95	-	70	-	80	79,21	82,5	72	78	70	73,58	-	73,77	76,58	70,43	79,92	-	48,18	
12/17/2020	56,2	43,36	42,46	41,64	42,15	49,76	-	-	200	196,67	162	152	151,5	138,28	131,82	130,05	148,64	128,24	129,09	147,06	77,34	62,36	59,38	58,85	
12/16/2020	56,2	43,36	42,46	41,64	42,15	49,76	-	-	200	196,67	162	152	151,5	138,28	131,82	130,05	148,64	128,24	129,09	147,06	77,34	62,36	59,38	58,85	
12/15/2020	33,81	31,27	30,99	31,07	31,43	-	-	68,02	77,86	94,66	93,45	72,41	74,26	77,99	86,21	80,68	111,48	98,17	77,71	83	75,16	61,33	68,57	55,93	
12/14/2020	-	22,99	24,88	25,64	29,95	-	43	-	62,23	-	52,4	52,86	51,45	54,77	52,17	54,19	61,95	61,75	56,61	56,5	54,63	43,46	42,15	36,04	
12/13/2020	41,94	41,96	39,5	36,91	35,8	36,32	36,06	36,73	41,01	44,7	47,89	52	52	47,92	65,41	42,56	45,29	51,1	52,32	47,31	45,43	43,1	39,41	32,67	
12/12/2020	40,24	36,56	37,02	36,77	35,34	36,03	35	57	49,47	53,34	54,2	53,51	55	53,82	53,18	55,46	54,79	60,31	60	58,27	51,14	48,2	47,03	42,25	
12/11/2020	45,92	44,2	41,1	-	-	37,21	50	64,17	61,32	70	90,42	74,43	82,66	74,22	100,96	83,97	89,75	83,36	68,09	68	58,6	52,39	51,38	48,06	
12/10/2020	-	36,78	35,42	33,25	34,4	44,45	57,18	75,22	94,5	99	77,37	68,38	71,6	74,51	78,2	74,93	81,54	88,51	81,18	76,39	63,45	52,57	46,69	47,33	
12/9/2020	38,98	43,45	40	34,93	38,06	36,99	51,67	58,69	66,98	75,35	73,39	65,1	66,38	66,38	71,86	60,43	63,71	62,15	64,02	60,84	53,68	47,32	46,14	41,48	
12/8/2020	38,98	43,45	40	34,93	38,06	36,99	51,67	58,69	66,98	75,35	73,39	65,1	66,38	66,38	71,86	60,43	63,71	62,15	64,02	60,84	53,68	47,32	46,14	41,48	
12/7/2020	29,77	21,63	7,9	15,59	22,83	18,64	55,2	70,37	76,55	81,37	80,55	83,22	67,56	73,88	74,93	70,09	75,6	72,26	70,99	67,21	57,34	46,59	46,99	39,01	
12/6/2020	47,18	40,88	37,69	36,32	38,01	36,65	36,42	43,25	44,47	45,14	50,53	52,26	53,77	45,24	40,94	46,73	46,16	54,38	53,85	50,48	48,82	48,41	47,45	22,16	
12/5/2020	41,45	47,68	-	-	-	-	-	-	47,9	54,5	53,59	47,41	46,48	49,61	48,52	49,87	51,56	60	-	58,59	50,85	46,21	42,76	-	
12/4/2020	45,09	43,7	38,07	34,42	36,33	45,79	40,29	50,03	76,66	72,45	76,64	71,52	59,32	64,9	63,26	64,1	65,22	74,28	60,91	63,29	57,94	50,78	49,86	40,87	
12/3/2020	48,92	43,48	45,43	38,28	39,86	48,47	64,97	92,16	-	214,83	114,25	99,81	97,78	104,41	77,36	85	59,99	67,07	75,96	74,6	71,14	55,34	55,39	48,59	
12/2/2020	49,82	44,62	46,61	44,9	45,45	52,12	69,88	113,13	-	120,56	123,74	126,74	124,93	128,2	127,25	136,25	136,04	163,82	150	140,12	76,54	59,33	63,35	53,65	
12/1/2020	40,12	39,07	38,59	37,92	38,36	39,53	55	62,95	-	66,2	63,08	68	66	75	70,83	60,18	81,06	70,28	73,16	64,06	63,21	55,24	57,13	50,48	
11/30/2020	42,51	41,4	42,55	39,04	40,15	42,06	59,42	-	90	85,49	65,63	64,33	72,15	66	59,18	64,39	51,89	57,63	59,15	59,05	54,36	47,61	46,9	39,51	
11/29/2020	-	-	-	-	-	-	-	-	-	49,74	47,68	49,49	49,01	47,29	46,77	49,12	54,91	59,41	59,61	52,05	58,21	54,7	51,24	47,44	
11/28/2020	45,81	46,49	43,12	39,69	39,26	-	-	60	60	51,92	52,12	61,05	52,14	48,43	53,06	47,16	56,31	72,11	56,14	55,04	49,96	48,12	47,79	42,23	
11/27/2020	43	39,99	40,09	39,44	40,01	42,89	58,67	79,5	99,25	104,19	75,87	85,58	83	70,74	75,52	86	120	106,17	94,87	-	60,63	49,58	48	45,34	
11/26/2020	44,05	36,93	36,68	37,72	48,79	41,72	48,1	-	-	66,64	85	-	-	-	89,9	99,99	78,54	117,54	82,44	95	70	53,65	50,97	45,29	
11/25/2020	39,94	39	34,19	33,27	-	-	49,54	55,85	54,6	53,71	80	59,99	59,6	64,33	67,95	70,9	80,63	89,99	80,7	66,43	56,39	54,35	48,84	47,48	
11/24/2020	47,89	39,72	36,87	36,41	36,76	41,67	42,5	-	53,69	-	51,66	49,78	51,1	51,09	50,99	52	59,93	59,85	58,94	70	52	48	33,27	41	
11/23/2020	35,37	33,58	33,53	30,85	30,34	30	50	83,67	69	58	56	-	-	60	62,65	64,11	87,77	88,2	90	82,02	57,36	47	45	45,44	
11/22/2020	33,25	34,2	32,04	31,69	29,75	31,81	26,73	28,14	30,43	29,82	38,8	37,5	35,75	32,21	39	43,16	47,2	51,29	54,83	54,7	46,56	41,79	42	36,91	
11/21/2020	37,34	34,54	-	30,99	29,03	28,43	-	-	-	46,35	45,96	42,98	40,57	38,16	-	44,92	46,62	48,7	52,79	48,06	45,33	43,73	37,23	30,04	
11/20/2020	36,97	39,02	33,48	32,14	39,99	47,59	53,99	55	-	60,69	50,11	52,01	61,69	48,42	50,47	65,71	53,96	60,73	59,43	56,5	52,79	48,28	44,81	33,92	
11/19/2020	-	-	-	-	-	50,68	65,85	65	73,68	62,65	59,99	57	-	58	-	57,5	65	69	63	62	53,99	58,88	57,39	47,46	
11/18/2020	39,3	37,59	31,69	32,14	34,63	-	-	-	46,9	43,86	49,35	44,87	44,29	46,69	42,11	45,8	48,81	67,67	50,15	52,8	51,97	47,18	44,03	34,85	
11/17/2020	28,86	29,39	25,55	22,7	22,69	30,51	33,57	40,88	50,21	45,28	39,08	40,66	43,97	39,85	40,14	40,57	47,51	55,42	51,36	52,69	51,2	47,86	42,96	37,21	
11/16/2020	25,6	29	29,47	-	-	50	-	-	-	42,41	47,83	44,49	45,81	55,28	70	72,56	73,75	69,86	62,01	45,86	45,62	50,21	41,15	37,17	
11/15/2020	29,64	-	-	-	39,5	39	-	11,26	21,63	47,89	51,5	48,18	46	-	42,33	59,99	55,3	52,4	50,7	42	55,11	32,06	24,32	29,89	
11/14/2020	38,18	36,96	33,63	32,46	32,51	32	33,81	47,56	48,59	43,88	42,99	47,18	45,27	45,54	48,2	48,29	50	50	45	39,18	35,44	42	38	40	
11/13/2020	33,69	32,05	30,82	30,67	31,27	37,08	-	48,36	50,37	44,95	50,81	52,92	54,67	51,95	48,19	47,05	48,29	46,82	45,01	44,11	55	49,62	39,88	-	
11/12/2020	40	35	27	25,25	30	-	55	55,1	-	58,71	55,46	72,7	65,4	-	81,92	92,92	83,16	84,74	73,71	54,07	-	57,02	45	-	
11/11/2020	38,51	35,17	33,15	33,12	33,44	48,68	39,07	49,59	53,29	49,85	52,18	56,69	66,2	55,06	56,95	70,9	82,14	80,8	63,69	49,36	45,72	42,75	43,76	34,83	
11/10/2020	34,46	35,21	33,2	33,04	34,64	36,47	48,68	-	-	50,26	51,64	53,17	51,67	51,31	52,75	75,25	94,12	80,95	68,46	76,02	48,21	43,68	42,62	36,75	
11/9/2020	29,71	29,34	29,49	29,17	29,65	30,68	43,36	48,12	49	48	44,63	49,27	48,69	49,97	46,6	54,67	52,64	66,07	59,87	53,51	46,89	44,88	39,3	36,11	
11/8/2020	35,5	31,54	30,95	31,17	31,34	31,58	31,99	33,09	32,61	34,32	35,82	37,3	36,85	33,74	35,11	40,25	44,24	45,84	47,06	45,95	43,41	39,77	36,09	33,53	
11/7/2020	30,15	30,12	30,11	29,18	29,39	29,81	29,71	30,35	32,93	35,91	35,2	34,52	29,98	33,87	34,85	38,68	43,97	49,05	47,47	46,8	43	41,84	39,73	36,4	
11/6/2020	31,51	28,96	28,86	28,56	29,28	32,12	-	-	50,28	44,89	42,5	39,94	37,7	37,78	38,21	40,08	45,86	70,59	46,05	46,81	38	34,39	-	35,1	
11/5/2020	-	-	-	-	-	-	36,1	44,92	44,51	40,2	33,91	36,91	35,32	36,89	36,28	40,54	43,5	48,8	70	70	42	-	-	32,5	
11/4/2020	31,47	31	30,6	30,92	31,2	-	-	-	-	51,81	51,34	46,33	45,16	50	41,57	45,28	50,71	59,37	58,28	49,51	41,89	36	35,24	24,76	
11/3/2020	31,31	24,98	22,74	-	23,19	-	-	-	-	-	41,22	44,32	50	53,96	52,79	50,49	43,42	44,64	46,53	41,9	37,34	35,95	34,54	27,03	
11/2/2020	7,64	0,8	-	-	7,33	30	55	64,25	72,12	60,86	65,61	54,89	43,51	44,07	59,71	54,63	54,24	71,92	66,81	63,18	53,9	46,68	40,39	33,4	
11/1/2020	25,8	24,39	19,37	13,4	11,12	11,64	11,8	9	12,21	16,67	23,36	23,51	22,48	17,18	28,1	33,32	39,79	43,96	42,2	40	36	34,37	31,57	19,95	
10/31/2020	28,15	27,69	32,9	32,78	33,2	32,63	32,9	36,77	37,84	37,29	34	34,09	33,62	34,43	32,58	33,07	33,5	40,08	40,12	40,31	28,99	27,22	27,33	24,97	
10/30/2020	-	-	-	-	-	20,5	32	71,8	-	38,04	34,18	36,29	38,1	34,95	34,99	44,99	47,21	47,87	45,2	43,84	42,34	39,08	34,81	28,25	
10/29/2020	25,56	21,07	13,74	8,98	11,1	25	33,2	42,2	45	42,47	47	49,33	41,37	49,5	41,42	39,74	51,27	74	45	42,1	-	-	34,98	26,5	
10/28/2020	25	-	-	-	-	39,44	-	-	44	46,51	44,69	45,02	-	37	37,59	42,69	42,27	47,74	47,39	40,96	36,05	29,57	35,28	28,29	
10/27/2020	34,01	28,09	25,78	25,37	27,08	34,71	47,76	44,49	45,42	45,13	37,77	36	38,46	39,85	37,51	40,02	38,99	41,78	43,8	39,51	31,93	24,21	27,13	15	
10/26/2020	19,81	19,95	18,54	14,86	15,04	26,12	-	55	-	46,05	43,96	45,36	41,14	40,47	39,95	38,09	42,34	47,25	50,46	49,9	47,96	36,65	26,23	23,68	
10/25/2020	30	15,55	5	5	5	5	3,01	7,18	9,57	23,91	23,75	21,8	21,38	23,86	25,97	27,58	34,13	33,12	41,47	47,56	45,58	45,34	35,9	33,81	32,93
10/24/2020	34	34,02	31,49	26,07	25,94	37,54	-	-	-	43,83	38,63	45	37,51	-	33,9	33,92	38,07	39,95	42,13	37,64	36,47	41,3	-	-	
10/23/2020	-	-	31	31	31,06	34	-	-	59	-	51,2	49,76	51,62	45,3	43,17	44,82	42,75	47,39	47,83	49,38	45,88	44,22	40,62	34,52	
10/22/2020	31,14	33,5	25,26	39	37	48,57	51	53,29	51,18	50,91	46,78	45,92	46	46	-	41,25	-	55,53	67,54	62,85	55,52	52,5	40,83	45	
10/21/2020	29,63	26,53	24,74	22,57	23,68	29,56	42,52	48,93	51,5	48,4	46	-	55,5	44,07	38,5	44,86	48,29	52,74	45,23	50,28	40,68	45,57	38,46	32,08	
10/20/2020	29,81	27,32	25,07	22,58	25,73	29,02	47	54	52,18	55	52,8	54,71	54,91	54,42	53,92	44,56	47,26	51,42	54,23	54,28	44,92	37,94	37,01	34,62	
10/19/2020	34,64	33,59	33,09	32,02	32,24	33,1	45,71	64,3	70	58,04	51,55	47,8	48,67	47,62	47,23	45,9	45,59	54,45	88,09	89,94	56,19	46,52	45,64	36,18	
10/18/2020	38,53	29,81	3,58	12,9	14,91	21,63	26,94	21,81	25,45	33,21	33,51	31,26	32	23,27	26,94	33,03	44,44	39,39	49,19	49,21	45,05	40,46	39,35	35,96	
10/17/2020	40,83	38,5	35,97	35,84	36,39	36,88	39,45	43,13	46,84	48,17	46,84	44,18	42,76	39,56	37,04	36,9	38,05	42,53	48,58	54,81	51,73	45,46	45,78	37,69	
10/16/2020	40,71	-	34,28	32,46	35,63	39,49	49,77	53	68,15	62,57	54,95	52,42	47,63	46,54	46,54	47,59	48,49	53,49	54,74	59,66	56	48,07	44,08	45,76	
10/15/2020	35,42	33,38	32,96	33,66	34,3	34,06	41,5	48,55	57,44	-	50,5	51,03	51,6	50,03	48,43	48,03	49,23	50,39	55,54	60,12	49,49	46,57	42,61	37,13	
10/14/2020	-	-	-	28	23,95	32	-	55	50,12	-	53,5	44,12	49,99	45,11	42,46	40,79	41,58	48,26	45,15	51,56	49,9	39,04	41,65	31,67	
